id,value
119e600000000000,15
113ea00000000000,15
113ee00000000000,15
dd6a00000000000,15
dd4a00000000000,15
dd4200000000000,15
d86e00000000000,15
daaa00000000000,15
da9e00000000000,15
9d6a00000000000,15
9d4a00000000000,15
9d4200000000000,15
4e9600000000000,15
4e8600000000000,15
4e8200000000000,15
4e2a00000000000,15
447e00000000000,15
11a3a00000000000,10
d84200000000000,15
dada00000000000,15
d3ea00000000000,15
d3f200000000000,16
d3ee00000000000,16
11aae00000000000,16
11aa200000000000,15
11a3600000000000,10
11a2200000000000,10
119c600000000000,10
119da00000000000,16
113ca00000000000,15
113c600000000000,15
dd7600000000000,15
dd4600000000000,15
dd9200000000000,15
d84a00000000000,15
d87600000000000,15
dad200000000000,15
daae00000000000,15
daa200000000000,15
d3ca00000000000,15
d3c600000000000,16
9d7600000000000,15
9d4600000000000,15
9d9200000000000,15
4e7600000000000,15
11a3200000000000,10
119ea00000000000,15
113d200000000000,15
dd6e00000000000,15
dd9600000000000,15
dade00000000000,15
93d600000000000,16
938200000000000,16
93da00000000000,16
4e8e00000000000,15
4e7e00000000000,15
119ee00000000000,16
dd3e00000000000,15
d86a00000000000,15
d86200000000000,15
9d6e00000000000,15
11ab200000000000,16
11ab600000000000,16
119de00000000000,16
113ce00000000000,15
dd7a00000000000,15
dd7200000000000,15
dd8e00000000000,15
d84e00000000000,15
dab200000000000,15
d3ce00000000000,15
9d7200000000000,15
448200000000000,15
1187600000000000,15
1187a00000000000,16
11ade00000000000,15
11a2e00000000000,10
119e200000000000,15
119f600000000000,15
1138600000000000,15
dd9a00000000000,15
d86600000000000,15
dae200000000000,15
dae600000000000,15
9d7a00000000000,15
4e7200000000000,15
1186200000000000,16
1185e00000000000,16
11a1e00000000000,15
dd8200000000000,15
dd3a00000000000,15
dd3200000000000,15
d85e00000000000,15
dace00000000000,15
daba00000000000,15
dab600000000000,15
9d8200000000000,15
4e2200000000000,15
448a00000000000,16
11af600000000000,15
11ae200000000000,15
11aba00000000000,16
11a0600000000000,10
119f200000000000,15
1138200000000000,16
1138a00000000000,10
113aa00000000000,15
113ae00000000000,15
113c200000000000,15
dd7e00000000000,15
dda600000000000,15
daf600000000000,15
daea00000000000,15
da1e00000000000,15
d3c200000000000,15
9d7e00000000000,16
9d8e00000000000,15
4e2600000000000,15
11a2a00000000000,10
1138e00000000000,10
113b200000000000,15
dd9e00000000000,15
dd3600000000000,15
d85200000000000,15
4e7a00000000000,10
4e2e00000000000,15
4e1600000000000,15
11abe00000000000,16
11a1a00000000000,15
119fa00000000000,15
dd2e00000000000,15
d85a00000000000,15
daee00000000000,15
daca00000000000,15
dabe00000000000,15
d3b200000000000,16
9d3a00000000000,16
4e1e00000000000,15
11aee00000000000,16
11ae600000000000,16
11aca00000000000,16
11a2600000000000,10
1135e00000000000,15
1137600000000000,15
1137200000000000,10
113ba00000000000,15
113be00000000000,15
1131600000000000,15
dd8a00000000000,15
dd0600000000000,15
dafa00000000000,15
da1a00000000000,16
d3ba00000000000,16
d3be00000000000,15
d31600000000000,10
9d8a00000000000,15
9d9a00000000000,16
9d3600000000000,16
11d2e00000000000,16
11d0600000000000,10
11ac600000000000,16
11a1600000000000,16
11b4200000000000,16
11a1200000000000,16
11a0a00000000000,10
113a600000000000,15
ddaa00000000000,15
dda200000000000,15
ddb600000000000,15
dd2200000000000,15
dac600000000000,15
dac200000000000,15
4e1a00000000000,15
11afa00000000000,16
11af200000000000,15
11aea00000000000,16
11a0e00000000000,16
119fe00000000000,15
1136e00000000000,15
dd2a00000000000,15
d85600000000000,15
daf200000000000,15
9daa00000000000,15
11d2a00000000000,16
11ac200000000000,16
11a0200000000000,15
1135a00000000000,15
1136200000000000,16
1136a00000000000,15
113a200000000000,15
113b600000000000,15
ddd600000000000,15
dd8600000000000,15
ddae00000000000,15
ddb200000000000,15
dafe00000000000,15
9dd600000000000,10
9d8600000000000,15
9dae00000000000,16
11d0a00000000000,16
11b3200000000000,16
1135600000000000,15
1134600000000000,15
1139200000000000,15
dd1e00000000000,15
dd0a00000000000,15
dd0200000000000,15
db3200000000000,15
db3e00000000000,15
db4200000000000,16
4e0600000000000,16
11b0600000000000,16
11b3e00000000000,16
11b4e00000000000,10
11b5200000000000,16
1131a00000000000,15
dde600000000000,15
db0600000000000,15
da1600000000000,15
d31a00000000000,16
4e3200000000000,15
4e0a00000000000,15
11b2e00000000000,16
11b3a00000000000,16
11b4a00000000000,16
11b5600000000000,15
1139a00000000000,15
1139e00000000000,15
1131e00000000000,15
ddda00000000000,15
ddd200000000000,15
ddba00000000000,15
dd2600000000000,15
dd0e00000000000,15
db0200000000000,15
db2e00000000000,15
db3a00000000000,15
db9600000000000,15
9dda00000000000,16
9dd200000000000,15
9db200000000000,15
4e5e00000000000,11
11b6600000000000,10
11b5a00000000000,10
1135200000000000,15
1134a00000000000,15
dd1a00000000000,15
de5600000000000,15
db0a00000000000,15
4e0200000000000,16
11d1200000000000,16
11d2600000000000,10
11d0e00000000000,10
111fe00000000000,15
1120200000000000,15
1134e00000000000,15
dde200000000000,15
dd1200000000000,15
dcfe00000000000,15
9de200000000000,15
11b0a00000000000,10
11b3600000000000,16
1139600000000000,15
1133600000000000,15
1132200000000000,15
1131200000000000,15
ddde00000000000,15
ddce00000000000,15
de5200000000000,15
db3600000000000,15
db9a00000000000,16
d31200000000000,10
9dde00000000000,16
9dce00000000000,16
9dba00000000000,15
11e5200000000000,16
11b9a00000000000,16
11b6a00000000000,16
11b5e00000000000,10
1134200000000000,15
ddbe00000000000,15
dd1600000000000,15
de5a00000000000,15
db2a00000000000,15
db4600000000000,15
db4a00000000000,15
9dbe00000000000,15
11e4e00000000000,10
11e6600000000000,16
11cfe00000000000,16
11b9e00000000000,10
11b7200000000000,16
1120a00000000000,15
de4e00000000000,15
de6600000000000,15
db0e00000000000,15
db2200000000000,15
db9e00000000000,15
db9200000000000,16
4e0e00000000000,16
11b4600000000000,10
11b6200000000000,16
111fa00000000000,15
1133e00000000000,10
1133a00000000000,15
1132a00000000000,15
1132600000000000,15
ddea00000000000,15
ddca00000000000,15
ddc200000000000,15
de3e00000000000,15
dcfa00000000000,15
db2600000000000,15
d32600000000000,16
9dea00000000000,15
9de600000000000,10
9dca00000000000,16
9dc200000000000,16
4dce00000000000,10
4dd200000000000,10
11e4200000000000,16
11cfa00000000000,10
111f600000000000,16
111e200000000000,16
1120600000000000,15
de4200000000000,15
de4a00000000000,15
de5e00000000000,15
dcf200000000000,15
932200000000000,16
4dfa00000000000,10
11cf200000000000,16
11ba600000000000,10
11b6e00000000000,10
111f200000000000,15
1121200000000000,16
1132e00000000000,15
1130e00000000000,15
ddf600000000000,15
de3200000000000,15
dcf600000000000,15
db1e00000000000,15
dba200000000000,15
d30e00000000000,15
9df600000000000,15
4df200000000000,10
11e3e00000000000,16
11dbe00000000000,16
11d1600000000000,16
11b7600000000000,15
1121600000000000,15
112c200000000000,15
1133200000000000,15
ddee00000000000,15
ddc600000000000,15
de6a00000000000,15
de6200000000000,15
db1200000000000,15
dbaa00000000000,16
dba600000000000,16
4ed200000000000,11
4dc600000000000,10
4dd600000000000,10
4df600000000000,11
11e9600000000000,16
11bb600000000000,16
11b7a00000000000,15
1121a00000000000,15
112be00000000000,15
de9600000000000,15
dcee00000000000,15
db1a00000000000,15
dbb600000000000,16
111de00000000000,16
1130600000000000,15
1130a00000000000,15
ddf200000000000,15
de0600000000000,15
de4600000000000,15
de6e00000000000,15
dce200000000000,15
dcc600000000000,15
4efa00000000000,11
4eea00000000000,16
4dbe00000000000,10
4dde00000000000,10
4de600000000000,10
4dda00000000000,10
11e3a00000000000,16
11e4600000000000,10
11b1e00000000000,16
11b8e00000000000,16
111ea00000000000,15
111ee00000000000,15
112ba00000000000,16
112ca00000000000,15
112c600000000000,15
ddfa00000000000,15
de3a00000000000,15
de7600000000000,15
dcea00000000000,15
922e00000000000,15
922a00000000000,16
4dca00000000000,10
4dee00000000000,10
11e9a00000000000,10
11e6e00000000000,16
11bba00000000000,16
11ba200000000000,10
11bae00000000000,16
11b7e00000000000,16
111c600000000000,15
112b600000000000,15
de9a00000000000,15
de9200000000000,15
dcde00000000000,15
db1600000000000,15
dbba00000000000,15
dbae00000000000,16
db8a00000000000,16
9dfa00000000000,15
9df200000000000,16
923200000000000,15
4db600000000000,11
11e9200000000000,16
11e7600000000000,10
11bb200000000000,16
11b8a00000000000,16
111da00000000000,16
1130200000000000,15
ddfe00000000000,15
de2e00000000000,15
de7200000000000,15
dcca00000000000,15
91c600000000000,15
4de200000000000,10
11e3200000000000,16
11e3600000000000,10
11e9e00000000000,10
11cc600000000000,16
11b1a00000000000,16
11b8600000000000,16
11b8200000000000,16
111d600000000000,16
111e600000000000,16
112b200000000000,15
112ce00000000000,15
112ee00000000000,15
112f200000000000,15
de3600000000000,15
de9e00000000000,15
de7a00000000000,15
dce600000000000,15
dcc200000000000,15
dbbe00000000000,15
dbb200000000000,15
db8600000000000,16
923a00000000000,16
4d6600000000000,10
4cb200000000000,10
4c9a00000000000,10
4c9200000000000,10
4c9600000000000,10
494a00000000000,16
49e200000000000,15
11e7a00000000000,10
11cea00000000000,10
11cc200000000000,16
11b1600000000000,16
11bbe00000000000,16
111d200000000000,16
111ca00000000000,15
dea600000000000,15
dcce00000000000,15
4d5e00000000000,10
11ea600000000000,10
11cce00000000000,10
111ce00000000000,15
112ea00000000000,15
112fa00000000000,15
112fe00000000000,15
de0200000000000,15
de0a00000000000,15
de2200000000000,15
de8e00000000000,15
dcda00000000000,15
9e9e00000000000,16
91ca00000000000,15
4d4a00000000000,10
4cb600000000000,10
4c8e00000000000,10
11e2e00000000000,16
11e2200000000000,16
11ea200000000000,10
11cda00000000000,10
11cca00000000000,16
11bce00000000000,16
11bd200000000000,16
111b200000000000,15
112a200000000000,16
112e600000000000,15
de2a00000000000,15
dea200000000000,15
de7e00000000000,15
dcd200000000000,15
dbc200000000000,15
dbce00000000000,15
dbd200000000000,16
923e00000000000,16
4d6200000000000,10
4dea00000000000,10
4cba00000000000,16
4c8600000000000,11
11eaa00000000000,16
11cd600000000000,10
11cbe00000000000,10
11be600000000000,16
11bda00000000000,16
112ae00000000000,15
deaa00000000000,15
dcd600000000000,15
dcbe00000000000,15
dbca00000000000,15
dbe600000000000,16
91e600000000000,16
91ce00000000000,15
91c200000000000,15
4dba00000000000,10
4d6e00000000000,10
4d5a00000000000,10
4d5600000000000,10
4cbe00000000000,16
11e2a00000000000,16
11e1e00000000000,16
11e8a00000000000,10
11e8e00000000000,10
11cb200000000000,10
11c1600000000000,10
112f600000000000,15
1105600000000000,15
df5600000000000,15
de0e00000000000,15
de2600000000000,15
de1e00000000000,15
de8a00000000000,15
dcb200000000000,15
dc1600000000000,15
91d200000000000,16
918600000000000,15
4d9200000000000,10
4d4600000000000,10
4c7200000000000,10
4b8200000000000,10
492a00000000000,10
11cba00000000000,10
11bca00000000000,16
deb600000000000,15
de8200000000000,15
dc8600000000000,15
dcba00000000000,15
91b200000000000,15
4d9600000000000,10
4d8e00000000000,10
4d7200000000000,10
4d4200000000000,10
4c6e00000000000,10
497e00000000000,16
497a00000000000,10
497600000000000,10
11eb600000000000,10
11eae00000000000,16
11e8600000000000,15
11e8200000000000,10
11c8200000000000,10
11cd200000000000,16
11c8600000000000,10
11cae00000000000,10
1128600000000000,15
deae00000000000,15
de8600000000000,15
dc8200000000000,15
dcae00000000000,15
918a00000000000,15
91ae00000000000,15
92f600000000000,11
4d5200000000000,10
4c6a00000000000,10
4c5a00000000000,10
4b7e00000000000,10
11c8a00000000000,10
11c1a00000000000,10
11bde00000000000,16
111ba00000000000,16
1105e00000000000,15
1105a00000000000,15
df5a00000000000,15
df5200000000000,15
de1200000000000,15
de1a00000000000,15
dc8a00000000000,15
dc1a00000000000,15
dbc600000000000,15
dbea00000000000,15
91ba00000000000,16
4d8a00000000000,10
4d8600000000000,10
4d4e00000000000,10
4c6600000000000,16
11e1a00000000000,11
11eba00000000000,10
11cb600000000000,10
11bc600000000000,16
11bee00000000000,16
11bea00000000000,16
11be200000000000,16
1118a00000000000,16
1118600000000000,15
111ae00000000000,15
deba00000000000,15
ded600000000000,15
dc7e00000000000,15
dcb600000000000,15
dc1200000000000,15
dbee00000000000,15
dbe200000000000,10
dbde00000000000,10
918e00000000000,15
4d9e00000000000,7
4d7600000000000,10
4d1a00000000000,10
4d3e00000000000,10
4cc200000000000,10
4b7200000000000,11
4b7600000000000,10
4b2a00000000000,10
498200000000000,16
497200000000000,10
11eb200000000000,10
11ed200000000000,15
11c7e00000000000,10
11c1e00000000000,10
11c1200000000000,16
1117600000000000,16
111aa00000000000,15
df5e00000000000,15
deb200000000000,15
ded200000000000,15
dcaa00000000000,15
dc1e00000000000,15
91aa00000000000,15
4d7a00000000000,10
4d3200000000000,10
4c5600000000000,10
4c7a00000000000,10
495a00000000000,10
11eda00000000000,10
11c8e00000000000,10
11ca200000000000,10
1117a00000000000,16
1117200000000000,16
1118e00000000000,16
111a600000000000,15
1105200000000000,15
df6600000000000,15
df4e00000000000,15
deda00000000000,15
dc8e00000000000,15
dca200000000000,15
91a600000000000,15
4f0a00000000000,7
4f1e00000000000,10
4f2200000000000,10
4d3600000000000,10
4c6200000000000,10
4c5200000000000,10
4b7a00000000000,10
498e00000000000,10
496e00000000000,11
11ece00000000000,10
11ed600000000000,16
111a200000000000,15
111b600000000000,15
de1600000000000,15
debe00000000000,15
dece00000000000,15
dca600000000000,15
917200000000000,16
4d8200000000000,10
4d7e00000000000,7
4d2e00000000000,10
4c5e00000000000,10
498600000000000,10
11ee600000000000,10
11c7a00000000000,16
11c7200000000000,10
11ca600000000000,10
11caa00000000000,10
11c2200000000000,10
11bf200000000000,16
11bf600000000000,16
1116200000000000,16
df6200000000000,15
dee600000000000,15
dc7a00000000000,15
dc7200000000000,15
dc2200000000000,15
dc2600000000000,15
dbf200000000000,16
dbf600000000000,10
d17600000000000,16
907600000000000,11
4f0600000000000,10
4cc600000000000,7
4cca00000000000,7
4b2e00000000000,10
4b2600000000000,10
49ba00000000000,10
496600000000000,10
496a00000000000,10
11ede00000000000,10
11c2600000000000,16
11c0e00000000000,16
1115e00000000000,16
1116e00000000000,16
1119200000000000,15
1106600000000000,15
df6a00000000000,15
df4a00000000000,15
df4200000000000,15
dede00000000000,15
dc9e00000000000,15
dc0e00000000000,15
dbfa00000000000,16
d15e00000000000,16
916e00000000000,15
919200000000000,16
4f1200000000000,10
4f1600000000000,10
4f2600000000000,10
4f2a00000000000,10
4d3a00000000000,10
498a00000000000,16
499200000000000,10
11eca00000000000,10
11c7600000000000,10
11c9200000000000,10
11c2a00000000000,10
11bfa00000000000,16
1116a00000000000,16
1119e00000000000,15
dec200000000000,15
deca00000000000,15
dc7600000000000,15
dc9200000000000,15
dc3600000000000,15
dc2a00000000000,15
4d2a00000000000,10
4d2600000000000,10
4cce00000000000,7
4c4a00000000000,10
4b2200000000000,10
49b600000000000,10
49be00000000000,10
49c200000000000,10
11eea00000000000,10
11c3600000000000,16
1114600000000000,16
1119a00000000000,15
df7600000000000,15
deea00000000000,15
dc9a00000000000,15
916200000000000,10
916a00000000000,15
914600000000000,16
4f3a00000000000,10
4f0e00000000000,10
4d1600000000000,10
4c4600000000000,10
499600000000000,10
4a3e00000000000,10
11c6e00000000000,10
1111e00000000000,16
1104e00000000000,15
df6e00000000000,15
df4600000000000,15
df9600000000000,15
df3e00000000000,15
dee200000000000,15
dc6e00000000000,15
dbfe00000000000,16
904e00000000000,10
4f1a00000000000,7
4f2e00000000000,7
4f7e00000000000,10
4f8200000000000,10
4d1200000000000,10
4cde00000000000,7
4b1a00000000000,10
499e00000000000,10
11ee200000000000,10
11c6200000000000,10
11c0a00000000000,16
11bfe00000000000,16
1115a00000000000,16
1116600000000000,16
1113600000000000,16
dec600000000000,15
dc6200000000000,15
dc4600000000000,15
dc2e00000000000,15
dc0a00000000000,15
4d2200000000000,10
4cd200000000000,7
4ce200000000000,7
4b1e00000000000,15
4aea00000000000,10
11c0200000000000,16
1115600000000000,16
1115200000000000,16
1114a00000000000,16
df7200000000000,15
deee00000000000,15
dc6a00000000000,15
dc3a00000000000,15
dc0600000000000,15
dc0200000000000,15
d15600000000000,16
916600000000000,10
914a00000000000,15
904a00000000000,10
4d1e00000000000,10
4cd600000000000,7
4b1600000000000,10
11ef600000000000,10
1114e00000000000,16
1119600000000000,10
df7a00000000000,15
df9200000000000,15
df9a00000000000,15
def600000000000,15
dc9600000000000,15
dc3200000000000,15
d15a00000000000,16
914e00000000000,15
4f3600000000000,7
4f3200000000000,7
4f7a00000000000,10
4f7600000000000,10
4d0e00000000000,10
11c0600000000000,16
1114200000000000,16
1241600000000000,16
1113a00000000000,16
df3a00000000000,15
df3200000000000,15
dc5e00000000000,15
dc4a00000000000,15
dc3e00000000000,15
914200000000000,10
908200000000000,10
4f8600000000000,10
4f8a00000000000,10
4cfa00000000000,7
4ce600000000000,7
11f9200000000000,10
11f9a00000000000,10
11ef200000000000,10
11efa00000000000,10
1113e00000000000,16
df8e00000000000,15
dfa600000000000,15
def200000000000,15
defa00000000000,15
dc6600000000000,15
dc4200000000000,15
e3fe00000000000,10
e40200000000000,16
9f8e00000000000,10
904200000000000,10
4f3e00000000000,7
4f4e00000000000,7
4f5200000000000,10
4d0a00000000000,7
4d0600000000000,7
4cda00000000000,7
4c4200000000000,10
4c3e00000000000,10
11fa600000000000,10
11f9e00000000000,10
df9e00000000000,15
df3600000000000,15
dc4e00000000000,15
e3c600000000000,15
e3f200000000000,15
a41200000000000,16
4f7200000000000,10
4f8e00000000000,10
4cee00000000000,7
11f8e00000000000,10
11f3600000000000,10
df7e00000000000,16
df2e00000000000,15
df0600000000000,15
dc5a00000000000,15
e3c200000000000,15
e3fa00000000000,15
e95600000000000,16
a40e00000000000,16
4f9e00000000000,7
4fa200000000000,7
4cf600000000000,7
4cea00000000000,10
11f3a00000000000,10
11f3200000000000,16
123fe00000000000,16
df8200000000000,15
df8a00000000000,15
dc5200000000000,15
e31600000000000,15
e3ca00000000000,15
e3ee00000000000,15
a42600000000000,16
4f4200000000000,7
4f4600000000000,7
4cf200000000000,7
53be00000000000,10
4b3600000000000,11
4b3a00000000000,11
4b0600000000000,10
4b0a00000000000,10
11faa00000000000,10
11fa200000000000,10
11f2200000000000,10
11f2e00000000000,10
123c600000000000,16
123ee00000000000,16
123fa00000000000,16
1295600000000000,16
dfaa00000000000,15
dfa200000000000,15
df2200000000000,15
defe00000000000,15
dc5600000000000,15
e31200000000000,15
e3be00000000000,15
90a600000000000,10
909200000000000,10
4f5600000000000,10
4f5a00000000000,10
4f9200000000000,7
4d0200000000000,7
4cfe00000000000,7
11f2a00000000000,10
1295a00000000000,16
1240200000000000,16
1240a00000000000,16
df2a00000000000,15
e31a00000000000,15
e3f600000000000,16
e95a00000000000,10
909a00000000000,10
909600000000000,7
4f9600000000000,7
53b200000000000,10
53b600000000000,7
4b0200000000000,10
123ca00000000000,10
123ea00000000000,10
1240600000000000,16
dfd600000000000,15
df8600000000000,15
dfae00000000000,15
df0a00000000000,15
df0200000000000,15
e30e00000000000,15
e3ea00000000000,15
a40a00000000000,10
a42a00000000000,16
903e00000000000,7
4fea00000000000,7
4f4a00000000000,7
4f5e00000000000,7
4fa600000000000,7
4faa00000000000,7
53ae00000000000,7
536a00000000000,10
5eaa00000000000,11
5ea200000000000,10
49aa00000000000,10
11fb600000000000,10
11f1e00000000000,10
11f0a00000000000,10
123ce00000000000,10
1295e00000000000,16
1295200000000000,16
1242600000000000,16
1241200000000000,16
1241e00000000000,16
1241a00000000000,16
dfb600000000000,15
df1e00000000000,15
e30200000000000,15
e32600000000000,15
e3ce00000000000,15
e3e200000000000,15
e95e00000000000,10
a42e00000000000,10
a41e00000000000,10
4f6e00000000000,7
4fba00000000000,7
53aa00000000000,7
539a00000000000,10
540a00000000000,10
11f2600000000000,10
11f0e00000000000,10
1232600000000000,16
1231200000000000,16
1231a00000000000,16
123e600000000000,10
123e200000000000,10
123f600000000000,16
1242200000000000,16
124be00000000000,16
124c200000000000,16
124ca00000000000,15
124c600000000000,15
1103e00000000000,16
df2600000000000,15
df0e00000000000,15
e30a00000000000,15
e3ba00000000000,15
e3e600000000000,15
e95200000000000,10
a42200000000000,16
4f9a00000000000,7
4fae00000000000,7
53a600000000000,7
536600000000000,7
53ca00000000000,10
53c600000000000,10
5efe00000000000,10
4afe00000000000,10
11fae00000000000,10
11fb200000000000,10
11fba00000000000,10
1230e00000000000,16
1231e00000000000,16
1242a00000000000,16
124b600000000000,10
124ba00000000000,16
124b200000000000,16
124ce00000000000,16
124ee00000000000,15
dfda00000000000,16
dfd200000000000,15
dfb200000000000,15
dfba00000000000,15
e05600000000000,15
e31e00000000000,15
e3b600000000000,15
e3b200000000000,15
90a200000000000,10
909e00000000000,7
903600000000000,7
903a00000000000,7
4fe600000000000,7
4fe200000000000,7
4f6200000000000,7
4f6600000000000,7
50fe00000000000,7
53ba00000000000,7
536200000000000,7
53de00000000000,10
53d600000000000,10
11f1a00000000000,10
11f1200000000000,10
123b200000000000,10
1296200000000000,16
1296600000000000,16
124ae00000000000,16
124ea00000000000,15
124f200000000000,16
df1a00000000000,15
df1200000000000,15
e2fe00000000000,15
e32a00000000000,15
e96200000000000,10
90ea00000000000,11
90ba00000000000,10
90b600000000000,7
4fb600000000000,7
4fb200000000000,7
510200000000000,7
